# x_m,y_m,w_tr_right_m,w_tr_left_m,psi,kappa,s
-0.0013952269290958,-0.4449759676270336,0.5550213957039900,1.3449786042960101,-1.5711584670448864,-0.0000000000000022,0.0000000000000000
0.0985812247161950,-0.4450121731258083,0.5549851926455268,1.3450148073544732,-1.5711584670448866,-0.0000000000000755,0.0999764582010251
0.1985576763614858,-0.4450483786245830,0.5549489895870637,1.3450510104129365,-1.5711584670449015,-0.0000000000001488,0.1999529164020502
0.2985341280067766,-0.4450845841233606,0.5549127865286008,1.3450872134713994,-1.5711584670449164,-0.0000000000000389,0.2999293746030752
0.3985105796520674,-0.4451207896221382,0.5548765834701377,1.3451234165298624,-1.5711584670449092,0.0000000000000666,0.3999058328041003
0.4984870312973582,-0.4451569951209145,0.5548403804116765,1.3451596195883238,-1.5711584670449030,-0.0000000000000389,0.4998822910051253
0.5984634829426489,-0.4451932006196909,0.5548041773532153,1.3451958226467848,-1.5711584670449170,-0.0000000000001388,0.5998587492061503
0.6984399345879397,-0.4452294061184700,0.5547679742947513,1.3452320257052488,-1.5711584670449308,-0.0000000000000644,0.6998352074071754
0.7984163862332305,-0.4452656116172490,0.5547317712362875,1.3452682287637128,-1.5711584670449299,0.0000000000000089,0.7998116656082005
0.8983928378785213,-0.4453018171160280,0.5546955681778242,1.3453044318221761,-1.5711584670449290,0.0000000000000033,0.8997881238092256
0.9983692895238122,-0.4453380226148069,0.5546593651193609,1.3453406348806394,-1.5711584670449292,-0.0000000000000022,0.9997645820102508
1.0983457411691029,-0.4453742281135858,0.5546231620608975,1.3453768379391027,-1.5711584670449295,-0.0000000000000233,1.0997410402112757
1.1983221928143937,-0.4454104336123648,0.5545869590024342,1.3454130409975660,-1.5711584670449339,-0.0000000000000444,1.1997174984123007
1.2982986444596845,-0.4454466391111446,0.5545507559439706,1.3454492440560295,-1.5711584670449383,0.0000000000000355,1.2996939566133257
1.3982750961049752,-0.4454828446099244,0.5545145528855071,1.3454854471144928,-1.5711584670449268,0.0000000000001133,1.3996704148143506
1.4982515477502660,-0.4455190501087020,0.5544783498270451,1.3455216501729548,-1.5711584670449157,-0.0000000000000133,1.4996468730153756
1.5982279993955568,-0.4455552556074796,0.5544421467685833,1.3455578532314167,-1.5711584670449295,-0.0000000000001366,1.5996233312164005
1.6982044510408474,-0.4455914611062599,0.5544059437101203,1.3455940562898796,-1.5711584670449430,-0.0000000000000400,1.6995997894174253
1.7981809026861384,-0.4456276666050402,0.5543697406516573,1.3456302593483427,-1.5711584670449374,0.0000000000000555,1.7995762476184505
1.8981573543314290,-0.4456638721038194,0.5543335375931941,1.3456664624068060,-1.5711584670449319,-0.0000000000000155,1.8995527058194752
1.9981338059767200,-0.4457000776025986,0.5542973345347310,1.3457026654652695,-1.5711584670449406,-0.0000000000000855,1.9995291640205004
2.0981102576220110,-0.4457362831013795,0.5542611314762664,1.3457388685237337,-1.5711584670449490,-0.0000000000000144,2.0995056222215256
2.1980867092673013,-0.4457724886001604,0.5542249284178020,1.3457750715821981,-1.5711584670449434,0.0000000000000533,2.1994820804225501
2.2980631609125921,-0.4458086940989403,0.5541887253593399,1.3458112746406603,-1.5711584670449383,0.0000000000000144,2.2994585386235751
2.3980396125578829,-0.4458448995977201,0.5541525223008779,1.3458474776991225,-1.5711584670449406,-0.0000000000000200,2.3994349968246000
2.4980160642031732,-0.4458811050965004,0.5541163192424148,1.3458836807575854,-1.5711584670449423,0.0000000000000056,2.4994114550256246
2.5979925158484645,-0.4459173105952806,0.5540801161839518,1.3459198838160482,-1.5711584670449394,0.0000000000000300,2.5993879132266500
2.6979689674937553,-0.4459535160940603,0.5540439131254891,1.3459560868745111,-1.5711584670449363,-0.0000000000000111,2.6993643714276749
2.7979454191390460,-0.4459897215928399,0.5540077100670263,1.3459922899329739,-1.5711584670449417,-0.0000000000000511,2.7993408296286999
2.8979218707843364,-0.4460259270916206,0.5539715070085622,1.3460284929914379,-1.5711584670449465,-0.0000000000000189,2.8993172878297244
2.9978983224296276,-0.4460621325904012,0.5539353039500982,1.3460646960499021,-1.5711584670449454,0.0000000000000111,2.9992937460307498
3.0978747740749184,-0.4460983380891817,0.5538991008916354,1.3461008991083647,-1.5711584670449443,-0.0000000000000011,3.0992702042317748
3.1978512257202092,-0.4461345435879621,0.5538628978331727,1.3461371021668276,-1.5711584670449457,-0.0000000000000155,3.1992466624327998
3.2978276773654995,-0.4461707490867429,0.5538266947747087,1.3461733052252915,-1.5711584670449474,0.0000000000000000,3.2992231206338243
3.3978041290107903,-0.4462069545855236,0.5537904917162447,1.3462095082837555,-1.5711584670449457,0.0000000000000178,3.3991995788348492
3.4977805806560816,-0.4462431600843040,0.5537542886577819,1.3462457113422184,-1.5711584670449439,0.0000000000000355,3.4991760370358747
3.5977570323013723,-0.4462793655830844,0.5537180855993190,1.3462819144006812,-1.5711584670449386,0.0000000000000489,3.5991524952368996
3.6977334839466627,-0.4463155710818638,0.5536818825408565,1.3463181174591436,-1.5711584670449341,-0.0000000000000233,3.6991289534379241
3.7977099355919535,-0.4463517765806432,0.5536456794823938,1.3463543205176063,-1.5711584670449432,-0.0000000000000888,3.7991054116389491
3.8976863872372447,-0.4463879820794244,0.5536094764239293,1.3463905235760707,-1.5711584670449519,-0.0000000000000100,3.8990818698399745
3.9976628388825355,-0.4464241875782056,0.5535732733654648,1.3464267266345351,-1.5711584670449452,0.0000000000000644,3.9990583280409995
4.0976392905278258,-0.4464603930769855,0.5535370703070021,1.3464629296929980,-1.5711584670449390,0.0000000000000144,4.0990347862420240
