# x_m,y_m,w_tr_right_m,w_tr_left_m,psi,kappa,s
-0.0021577162355170,0.5298368689816917,-0.0002490206587181,0.5260255606154433,-1.5693770981400466,0.0002193436408748,0.0000000000000000
0.0978304879891691,0.5299787752015507,0.0997192769338490,0.5262073944281478,-1.5693551663411998,0.0003298523902217,0.0999883049233897
0.1978186858931474,0.5301250672636360,0.1996872244041642,0.5263942978981760,-1.5693111353773002,0.0004420348136553,0.1999766098467785
0.2978068772335967,0.5302757786369545,0.2996548247063039,0.5265862979778695,-1.5692667697177307,0.0004453821329473,0.2999649147701662
0.3977950617632695,0.5304309427831506,0.3996220807781130,0.5267834216357422,-1.5692220693682670,0.0004487296223598,0.3999532196935529
0.4977832392304375,0.5305905931700453,0.4995889955626949,0.5269856958267787,-1.5691770342891134,0.0004520771508157,0.4999415246169384
0.5977714093788651,0.5307547632672093,0.5995555720031623,0.5271931474991436,-1.5691316645122577,0.0004554243975905,0.5999298295403229
0.6977595719477914,0.5309234865360341,0.6995218130221181,0.5274058036247152,-1.5690859600620417,0.0004587717659191,0.6999181344637062
0.7977477266718785,0.5310967964411889,0.7994877215450720,0.5276236911635115,-1.5690399208898158,0.0004621193573086,0.7999064393870883
0.8977358732811723,0.5312747264537595,0.8994533005012644,0.5278468370655698,-1.5689935469996226,0.0004654667646183,0.8998947443104692
0.9977240115010915,0.5314573100375712,0.9994185528078154,0.5280752682888605,-1.5689468384242311,0.0004688140840802,0.9998830492338489
1.0977121410523814,0.5316445806571202,1.0993834813743995,0.5283090117976467,-1.5688997951484398,0.0004721615349856,1.0998713541572271
1.1977002616510768,0.5318365717792342,1.1993480891098569,0.5285480945508141,-1.5688524171611646,0.0004755090309503,1.1998596590806043
1.2976883730084727,0.5320333168705873,1.2993123789198715,0.5287925435041655,-1.5688047044644788,0.0004788563372246,1.2998479640039802
1.3976764748310908,0.5322348493975533,1.3992763537042499,0.5290423856157911,-1.5687566570942428,0.0004822035464839,1.3998362689273545
1.4976645668206601,0.5324412028195944,1.4992400163468405,0.5292976478591467,-1.5687082750339969,0.0004855510522131,1.4998245738507272
1.5976526486740485,0.5326524106063343,1.5992033697447456,0.5295583571817906,-1.5686595582409137,0.0004888985584408,1.5998128787740986
1.6976407200832526,0.5328685062257570,1.6991664167872198,0.5298245405363826,-1.5686105067577210,0.0004922458704466,1.6998011836974687
1.7976287807353755,0.5330895231388978,1.7991291603425879,0.5300962249004869,-1.5685611205805308,0.0004955931823515,1.7997894886208370
1.8976168303125625,0.5333154948144734,1.8990916032925511,0.5303734372230610,-1.5685113997132512,0.0004989406641203,1.8997777935442037
1.9976048684920031,0.5335464547126915,1.9990537485000897,0.5306562044724242,-1.5684613441180053,0.0005022881995991,1.9997660984675689
2.0975928949458411,0.5337824363097960,2.0990155988474757,0.5309445535846069,-1.5684109538219293,0.0005056352374123,2.0997544033909326
2.1975809093412271,0.5340234730605200,2.1989771571807877,0.5312385115373978,-1.5683602288974086,0.0005089825428904,2.1997427083142940
2.2975689113402220,0.5342695984265825,2.2989384263398684,0.5315381053171320,-1.5683091692185309,0.0005123303142392,2.2997310132376541
2.3975569005997310,0.5345208458878452,2.3988994092056686,0.5318433618367671,-1.5682577748180453,0.0005156775701601,2.3997193181610124
2.4975448767715780,0.5347772488994263,2.4988601086088766,0.5321543080758121,-1.5682060457662763,0.0005190248010947,2.4997076230843693
2.5975328395023829,0.5350388409270713,2.5988205273840386,0.5324709710058441,-1.5681539819978960,0.0005223721880494,2.5996959280077241
2.6975207884335495,0.5353056554389081,2.6987806683735189,0.5327933775755065,-1.5681015835470320,0.0005257194613483,2.6996842329310766
2.7975087232012634,0.5355777258938017,2.7987405344008152,0.5331215547522004,-1.5680488504022851,0.0005290669333105,2.7996725378544278
2.8974966434364005,0.5358550857621028,2.8987001282928504,0.5334555294974029,-1.5679957825353266,0.0005324143837619,2.8996608427777772
2.9974845487645414,0.5361377685082835,2.9986594528750818,0.5337953287600103,-1.5679423799787868,0.0005357617813182,2.9996491477011245
3.0974724388059243,0.5364258075961097,3.0986185109538171,0.5341409795159308,-1.5678886427106131,0.0005391090019398,3.0996374526244694
3.1974603131753954,0.5367192364944026,3.1985773053543016,0.5344925086983925,-1.5678345707882411,0.0005424560160225,3.1996257575478126
3.2974481714824364,0.5370180886553803,3.2985358388559125,0.5348499433055371,-1.5677801641955380,0.0005458033951792,3.2996140624711536
3.3974360133310264,0.5373223975510266,3.3984941142659908,0.5352133102885660,-1.5677254228756303,0.0005491510317656,3.3996023673944924
3.4974238383196896,0.5376321966448683,3.4984521343785340,0.5355826366068475,-1.5676703468339117,0.0005524984209699,3.4995906723178289
3.5974116460414156,0.5379475194077442,3.5984099019939917,0.5359579492039851,-1.5676149361144591,0.0005558455602682,3.5995789772411628
3.6973994360836984,0.5382683992942990,3.6983674198768095,0.5363392750686693,-1.5675591907231710,0.0005591926960733,3.6995672821644949
3.7973872080284043,0.5385948697741231,3.7983246908147725,0.5367266411474774,-1.5675031106548474,0.0005625401891744,3.7995555870878244
3.8973749614518329,0.5389269643028303,3.8982817175637661,0.5371200744260578,-1.5674466958432374,0.0005658877228122,3.8995438920111520
3.9973626959245450,0.5392647163631874,3.9982385029233334,0.5375196018195990,-1.5673899463464855,0.0005692349304550,3.9995321969344770
4.0973504110115515,0.5396081593991074,4.0981950496237571,0.5379252503322907,-1.5673328621716387,0.0005725820402411,4.0995205018577998
4.1973381062720225,0.5399573268918729,4.1981513604446326,0.5383370468962764,-1.5672754433312190,0.0005759293774731,4.1995088067811199
