# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.4757492596776435,-0.3684744255452965,-0.4906231098256165,-0.3111031252097137
-0.3879576870415909,-0.4163023449875288,-0.4004537295661157,-0.3679898656204832
-0.3001661143962803,-0.4641302644127672,-0.3102845430610086,-0.4248760736145372
-0.2123745068115935,-0.5119581197042218,-0.2208465742206729,-0.4797529722976704
-0.1245830416414290,-0.5597862346787280,-0.1314091833940741,-0.5346279150012284
-0.0370600250599557,-0.6081038471255689,-0.0430613371541065,-0.5858158744694465
0.0504629914692476,-0.6564214596670915,0.0452866037792652,-0.6370044167571449
0.1379859423108041,-0.7047391911956975,0.1337535462597708,-0.6889253904153522
0.2255088932231461,-0.7530569225960820,0.2222204529492202,-0.7408461451100546
0.3130319109108259,-0.8013745330391293,0.3106535962264638,-0.7925603410757633
0.4005547772949218,-0.8496924167916541,0.3990861191159585,-0.8442730596979324
0.4879634217753778,-0.8982166269776345,0.4870502996971104,-0.8948705040665903
0.5753720661736609,-0.9467408373116361,0.5750142443041854,-0.9454670350893639
0.6627806588692832,-0.9952651407796385,0.6628297153784815,-0.9954888941322618
0.7501892516020049,-1.0437894441808118,0.7506452932019966,-1.0455112478132724
0.8375978643457290,-1.0923137115354216,0.8385184501031849,-1.0958004025685211
0.9250064771046463,-1.1408379788626626,0.9263916410186944,-1.1460896991241676
1.0124150970344896,-1.1893622332726392,1.0142808858697485,-1.1964459220321113
1.0998237168644769,-1.2378864878624909,1.1021707602226325,-1.2468044852047802
1.1872322948012664,-1.2864108179161058,1.1903247326391457,-1.2981448713884856
1.2746408724392859,-1.3349351485079042,1.2784776560518680,-1.3494801114672554
1.3620493372533355,-1.3834596823329193,1.3662344460806857,-1.3988720373467864
1.4494578019547466,-1.4319842163608327,1.4539890095669332,-1.4482566747490313
1.5368662279999568,-1.4805088200210683,1.5409794491325270,-1.4951399901851974
1.6242746537554207,-1.5290334242032291,1.6279696144390419,-1.5420231269689251
1.7116829883772717,-1.5775581925459894,1.7148735173318839,-1.5888500723930901
1.7990913230024947,-1.6260829608826746,1.8017776635959430,-1.6356775398545846
1.8864996586067773,-1.6746077274557665,1.8887524634024997,-1.6826565609265953
1.9739079942243571,-1.7231324940049058,1.9757282878535773,-1.7296394528587531
2.0613163334260722,-1.7716572540978914,2.0629802918733726,-1.7776656846652374
2.1487246726278260,-1.8201820141908089,2.1502335681275313,-1.8256964775298756
2.2361330118391418,-1.8687067742665013,2.2378068313839936,-1.8748744484370814
2.3235413508542742,-1.9172315346955815,2.3253803087844340,-1.9240533131948114
2.4109496436166720,-1.9657563784402745,2.4130042733249404,-1.9734429144721088
2.4983579362649233,-2.0142812223905815,2.5006256415934280,-2.0228206087255582
2.5857662035883999,-2.0628061119586341,2.5876709980332726,-2.0695565972828174
2.6731744705691982,-2.1113310021439529,2.6747120266120397,-2.1162807119614491
2.7605826657744443,-2.1598560216189164,2.7608465629836925,-2.1605177832135318
2.8479908597531685,-2.2083810433032025,2.8469853708361930,-2.2047687279500412
2.9353988103844872,-2.2569065033269555,2.9339716594854846,-2.2517722336968840
3.0228078931584097,-2.3054299133404350,3.0209620784449323,-2.2987842262850688
3.1104302982832874,-2.3535670530998325,3.1087307451885460,-2.3473953398157739
3.1980531625900719,-2.4017033553167737,3.1965015436398212,-2.3960121159476273
3.2857583874724923,-2.4496894328018941,3.2846546931102094,-2.4456445572943171
3.3734636125938491,-2.4976755098503056,3.3728062123758695,-2.4952710210210451
3.4611688786153811,-2.5456615121444766,3.4606786796008828,-2.5438742592477204
3.5488741445684249,-2.5936475145638260,3.5485513736213754,-2.5924782215668238
3.6365793993099027,-2.6416335374748408,3.6364611939027935,-2.6412007173087910
3.7242846540719885,-2.6896195603481901,3.7243710613235002,-2.6899234349605274
3.8119899120662817,-2.7376055773139538,3.8122883222458981,-2.7386809577672868
3.8996951700544522,-2.7855915942909073,3.9002052038486976,-2.7874370823679078
3.9874004271210017,-2.8335776129523293,3.9880649842252200,-2.8359827267147995
4.0751056841913789,-2.8815636316067557,4.0759248258376166,-2.8845285773894669
4.1628109418156658,-2.9295496492487878,4.1637935291814951,-2.9331042867273722
4.2505161994542586,-2.9775356668646715,4.2516643475852458,-2.9816879833511587
4.3382214590860482,-3.0255216808375400,4.3398298387710277,-3.0313844786162676
4.4259267187136677,-3.0735076948180300,4.4279927715842140,-3.0810709696100953
4.5136319777811877,-3.1214937098222277,4.5158120767953509,-3.1294137377400317
4.6013372368493446,-3.1694797248252633,4.6036317743907285,-3.1777585984586523
4.6890424959999475,-3.2174657396776096,4.6915023456512674,-3.2263747688906568
4.7767477551511917,-3.2654517545287836,4.7793727896120055,-3.2749901576824620
4.8644530143828142,-3.3134377692330483,4.8672272827557119,-3.3235076060242696
4.9521582736162069,-3.3614237839340766,4.9550822087912394,-3.3720269482623291
5.0398635330642785,-3.4094097982427316,5.0429896145854158,-3.4207758887823472
