# x_m,y_m,w_tr_right_m,w_tr_left_m
74.8140403982851865,55.6792070000000052,2.0259071521481400,2.0259071521481400
74.7347691697940348,55.6292070000000081,2.0110177504825399,2.0110177504825399
74.6519721099267599,55.5877191099267591,2.0011152676628043,2.0011152676628043
74.5555160346930563,55.5792070000000109,2.0310173977886068,2.0310173977886068
74.4762448062018478,55.5292070000000137,2.0138712147611360,2.0138712147611360
74.3762628995920636,55.5292070000000137,2.0049432072827558,2.0049432072827558
74.2959572685843881,55.4817042685843944,2.0143177250132265,2.0143177250132265
74.1970097644910993,55.4792070000000166,1.9792991713231889,1.9792991713231889
74.1177385359999477,55.4292070000000052,2.0000717996603767,2.0000717996603767
74.0384673075087960,55.3792070000000081,2.0153165775364976,2.0153165775364976
73.9545870881826346,55.3403340881826367,2.0092154078937829,2.0092154078937829
73.8592141724078175,55.3292070000000109,2.0286458485755343,2.0286458485755343
73.7799429439166090,55.2792070000000137,2.0126332919822341,2.0126332919822341
73.6839147919406798,55.2696617919406847,2.0288103542126419,2.0288103542126419
73.6006898088156873,55.2292070000000166,2.0113712645820141,2.0113712645820141
73.5132297017398031,55.1989767017398023,2.0003839970954163,2.0003839970954163
73.4214366737147088,55.1792070000000052,2.0028837114194973,2.0028837114194973
73.3421654452235003,55.1292070000000081,1.9965536001445308,1.9965536001445308
73.2425574054978483,55.1283044054978433,1.9927679033877133,1.9927679033877133
73.1629123101225787,55.0792070000000109,2.0111472338401892,2.0111472338401892
73.0718723152969716,55.0576193152969680,2.0074300892527863,2.0074300892527863
72.9865297701965545,55.0222767701965552,2.0279084721284422,2.0279084721284422
72.9043879465303917,54.9792070000000166,2.0303187210445892,2.0303187210445892
72.8158446799956778,54.9515916799956727,2.0248456731316589,2.0248456731316589
72.7251348114294700,54.9292070000000052,2.0269378760807522,2.0269378760807522
72.6451595897947868,54.8809065897947974,2.0244247019603514,2.0244247019603514
72.5598170446943698,54.8455640446943775,2.0155644370746373,2.0155644370746373
72.4744744995939669,54.8102214995939576,2.0201431570490627,2.0201431570490627
72.3873392193461314,54.7792070000000137,2.0341829454890119,2.0341829454890119
72.3037894093930760,54.7395364093930894,2.0251006619991734,2.0251006619991734
72.2080860842451671,54.7292070000000166,2.0378996388321644,2.0378996388321644
72.1288148557540012,54.6792070000000052,2.0287844146816911,2.0287844146816911
72.0331171131511212,54.6688641131511233,2.0150230080243952,2.0150230080243952
71.9495617206530369,54.6292070000000081,2.0166970672693307,2.0166970672693307
71.8702904921618710,54.5792070000000109,2.0158643749815850,2.0158643749815850
71.7770894778497848,54.5628364778497925,2.0081085628023203,2.0081085628023203
71.6917469327493819,54.5274939327493726,2.0237369832493965,2.0237369832493965
71.6117661285697551,54.4792070000000166,2.0023887476564708,2.0023887476564708
71.5324949000785466,54.4292070000000052,1.9811799409451718,1.9811799409451718
71.4357192974480739,54.4214662974480703,2.0034479603670863,2.0034479603670863
71.3532417649776249,54.3792070000000081,1.9896527254044223,1.9896527254044223
71.2532598583677981,54.3792070000000081,1.9940339794085136,1.9940339794085136
71.1650470012061191,54.3507940012061184,1.9848161962871369,1.9848161962871369
71.0797044561056595,54.3154514561056629,1.9862861249478219,1.9862861249478219
70.9947354947756679,54.2792070000000137,1.9928844174078175,1.9928844174078175
70.9090193659048253,54.2447663659048303,1.9987404184846496,1.9987404184846496
70.8236768208043657,54.2094238208043677,1.9977821227367358,1.9977821227367358
70.7383342757039486,54.1740812757039407,2.0050224135831392,2.0050224135831392
70.6569399026923293,54.1292070000000081,1.9913283532573371,1.9913283532573371
70.5676491855030719,54.1033961855030725,2.0026788972694831,2.0026788972694831
