# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.6353048094378305,-7.0777105836562226,-0.6362117883278663,-7.0979688594073638
-0.6425923028903654,-7.1773801105242034,-0.6433311378049008,-7.1975259297622829
-0.6542495809863514,-7.2766363913848462,-0.6548200729700532,-7.2937400790492788
-0.6659793295521118,-7.3758832360501572,-0.6663760805377540,-7.3898950370753322
-0.6801276338238847,-7.4748151667354898,-0.6801704942094158,-7.4840746061968115
-0.6942564562449958,-7.5737498156669796,-0.6939552750428525,-7.5783323148189981
-0.7077286847836550,-7.6727760772398383,-0.7074154017785355,-7.6752235472799901
-0.7211531569848243,-7.7718084265442959,-0.7208277565256577,-7.7721832589156126
-0.7329547895455044,-7.8710476470762840,-0.7326167397829227,-7.8714700066050778
-0.7447090279674869,-7.9702920999238049,-0.7443565812989422,-7.9707703186464380
-0.7548397911103143,-8.0697157845318390,-0.7544130838139912,-8.0705352744303269
-0.7649052544925760,-8.1691453535264635,-0.7644019750168334,-8.1702930306281356
-0.7727121839857404,-8.2687784467976382,-0.7720523823020818,-8.2698017735216016
-0.7804097402573903,-8.3684179598705217,-0.7796014207901750,-8.3693123760245527
-0.7843124465436505,-8.4682802165370781,-0.7836333334857186,-8.4688875001620563
-0.7881324344050333,-8.5681444740481538,-0.7875769415716392,-8.5684032295621950
-0.7890625276547861,-8.6680786341208780,-0.7884354931431256,-8.6658439130252134
-0.7899017744277779,-8.7680121460215084,-0.7892005325032042,-8.7632334022753113
-0.7875458265315202,-8.8679228608242973,-0.7866766196655428,-8.8588223211340207
-0.7850510073473467,-8.9678267817156048,-0.7840177472560529,-8.9544622551952084
-0.7776433096841221,-9.0674903529852724,-0.7765843819623287,-9.0519069647007164
-0.7700735479897669,-9.1671370630276456,-0.7689974630498783,-9.1494489683770315
-0.7568065679874716,-9.2661910314716867,-0.7560125018836628,-9.2504112629551241
-0.7434467838046299,-9.3652309552657158,-0.7429273130069981,-9.3513745555864691
-0.7268100006672817,-9.4637749498556172,-0.7263029936685234,-9.4523730903745165
-0.7100973301899910,-9.5623050268725063,-0.7095989788275388,-9.5533464088131570
-0.6906820587652271,-9.6603394527564603,-0.6900567416854982,-9.6534216890565645
-0.6711605864720785,-9.7583506321788551,-0.6704157209743845,-9.7535257586872497
-0.6478449438715492,-9.8555313001793312,-0.6472455230509262,-9.8546583682915774
-0.6244686523939645,-9.9526966737258995,-0.6240115331177440,-9.9557583971880064
-0.5989126635386167,-10.0493123704657119,-0.5984848828243380,-10.0556874879398226
-0.5733371233803812,-10.1459228165495201,-0.5729342829779208,-10.1555121591802173
-0.5470518982390110,-10.2423426711551038,-0.5465143478129141,-10.2515465480221550
-0.5207203889071513,-10.3387494567246652,-0.5200527685496925,-10.3475288612660670
-0.4926933055259168,-10.4346774715067667,-0.4920656002787340,-10.4416034381601985
-0.4646139404950019,-10.5305896211688701,-0.4640300789524220,-10.5356560366657241
-0.4346039751716942,-10.6259159208148120,-0.4342090282219226,-10.6288970409746177
-0.4045657363632343,-10.7212331427538441,-0.4043567163193187,-10.7220936020685631
-0.3734747221896617,-10.8162123523765441,-0.3733403812445059,-10.8136353009623285
-0.3423487567021993,-10.9111798440028220,-0.3422876956176887,-10.9051596568409099
-0.3099051567153476,-11.0057055772334458,-0.3098646254169530,-10.9960301959502349
-0.2773824894966167,-11.1002027237465377,-0.2773690020953578,-11.0869776780525022
-0.2418751179868431,-11.1936207519389637,-0.2421345752768961,-11.1808296766749713
-0.2063523808871003,-11.2870328829682300,-0.2068771572615666,-11.2746634015604528
-0.1702426287586303,-11.3802197233702707,-0.1707414014722370,-11.3677990108340019
-0.1341146201785882,-11.4733994078105006,-0.1345901025941545,-11.4609143178072106
-0.0972826423785638,-11.5663031581881501,-0.0978394618328831,-11.5532467675819603
-0.0604390379976387,-11.6592022654556260,-0.0610755674848002,-11.6455679962280438
-0.0231423438287832,-11.7519204299487221,-0.0237951786583277,-11.7374519356270586
0.0141727933804656,-11.8446310892630411,0.0135042108376797,-11.8293509612409888
0.0522139537187642,-11.9370463019880564,0.0515515749222280,-11.9218438662113027
