# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.4884783646780976,-0.3721525543295459,-0.4960051533938802,-0.3447463614292789
-0.4008689979131486,-0.4203481677019102,-0.4082117431579085,-0.3936135272203773
-0.3132595325415735,-0.4685436007681123,-0.3204181289599384,-0.4424808961387901
-0.2254115405618027,-0.5163028783842563,-0.2321311365205530,-0.4918396242214677
-0.1375633947703025,-0.5640618717558596,-0.1438438275248578,-0.5411986611873996
-0.0495290894708060,-0.6114768417941170,-0.0551733880151777,-0.5909315419097070
0.0385053769121645,-0.6588915117636853,0.0334973728786608,-0.6406647048444435
0.1266698836730252,-0.7060639405850629,0.1224275825935658,-0.6906256938249714
0.2148345346886972,-0.7532360991931977,0.2113580836120502,-0.7405869448132771
0.3030865577092797,-0.8002445955110802,0.3004650208794143,-0.7907068882199247
0.3913386552640757,-0.8472529517711487,0.3895720912478394,-0.8408269012877243
0.4796268748662939,-0.8941934308139139,0.4787436673327545,-0.8909806747364259
0.5679150966750937,-0.9411339057063242,0.5679152268263953,-0.9411343711883332
0.6562042096890863,-0.9880727043327935,0.6570800853537737,-0.9912569697923194
0.7444932970980525,-1.0350115511098097,0.7462448637084793,-1.0413794130994791
0.8327735210828230,-1.0819670656580769,0.8353818895276119,-1.0914480989285822
0.9210537150440082,-1.1289226366399301,0.9245188216145286,-1.1415166039913796
1.0093248166641891,-1.1758952979659987,1.0136273678420729,-1.1915303657957288
1.0975958840615789,-1.2228680235883365,1.1027358070094884,-1.2415439206943344
1.1858577410081927,-1.2698580533992367,1.1918154328619781,-1.2915017906201665
1.2741195594913510,-1.3168481554391154,1.2808949380925567,-1.3414594270332405
1.3623720638053967,-1.3638557481831937,1.3699452339640714,-1.3913605168543279
1.4506245230961632,-1.4108634254328483,1.4589953887002403,-1.4412613325033556
1.5388670736973082,-1.4578897006063944,1.5480144824752120,-1.4911018085708634
1.6271095719705269,-1.5049160739441201,1.6370334117447465,-1.5409419648691223
1.7153415168890107,-1.5519622447680614,1.7260191640025979,-1.5907176309702165
1.8035734005957806,-1.5990085303568338,1.8150047239478351,-1.6404929222591200
1.8917938925884137,-1.6460761740823444,1.9039544938425144,-1.6901984596875983
1.9800143162803163,-1.6931439457874040,1.9929040475926414,-1.7399035771426345
2.0682229408893660,-1.7402338262063815,2.0818162619545859,-1.7895361433757448
2.1564314902774990,-1.7873238474850455,2.1707282382742723,-1.8391682460966861
2.2446279156141205,-1.8344365724235967,2.2596018471194546,-1.8887256402700527
2.3328242487279263,-1.8815494699442186,2.3484751686884042,-1.9382824684276927
2.4210066513614690,-1.9286884364058363,2.4373050964847045,-1.9877537985349698
2.5091889509077174,-1.9758275956393039,2.5261346933621187,-2.0372244901201721
2.5973566002575650,-2.0229941505422864,2.6149172618769350,-2.0866044384782119
2.6855241430175738,-2.0701609046187430,2.7036994924819955,-2.1359837272213897
2.7736773846017448,-2.1173543818321945,2.7924363856808951,-2.1852745153327215
2.8618305039571696,-2.1645480872671969,2.8811728927687481,-2.2345645476470590
2.9499680927850744,-2.2117707907994704,2.9698603401351100,-2.2837585475107955
3.0381055455612564,-2.2589937481551123,3.0585473526844860,-2.3329517030441673
3.1262265820228947,-2.3062473324236130,3.1471818992136473,-2.3820429797288480
3.2143474655455222,-2.3535012017727208,3.2358159656109908,-2.4311333116680278
