# vx,ax
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
