# x_m,y_m,w_tr_right_m,w_tr_left_m,psi,kappa,s,velocity,acceleration,time
-0.0040197302840144,0.2073113202427793,0.0097618154879505,0.1814471394171063,0.0687061803009048,0.0000042145525521,0.0000000000000000,8.0000000000000000,0.0000000000000000,0.0000000000000000
0.0957277487148407,0.2141753926275896,0.1099787286158994,0.1874199928480594,0.0687057589157212,0.0023357267301517,0.0999833738995187,8.0000000000000000,0.0000000000000000,0.0124979217374398
0.1954752334593043,0.2210393809454809,0.2101956345365784,0.1933927840738084,0.0682391126230208,0.0046698393281066,0.1999667477597518,8.0000000000000000,0.0000000000000000,0.0249958434699690
0.2952290752033185,0.2278103567718384,0.3104045662606877,0.1992967508309294,0.0677719463327191,0.0049428711914365,0.2999501216592705,8.0000000000000000,0.0000000000000000,0.0374937652074088
0.3949829295975991,0.2345811447784158,0.4106134828861779,0.2052005766158347,0.0672507027465639,0.0052163962611915,0.3999334954608448,8.0000000000000000,0.0000000000000000,0.0499916869326056
0.4947437757905639,0.2412481248439750,0.5108140545090255,0.2110264870957092,0.0667288405376485,0.0054894445891139,0.4999168693603635,8.0000000000000000,0.0000000000000000,0.0624896086700454
0.5945046426053553,0.2479147936424713,0.6110146023886563,0.2168521612824401,0.0661529963658392,0.0057629861903248,0.5999002430807345,8.0000000000000000,0.0000000000000000,0.0749875303850918
0.6942731009191551,0.2544668759083282,0.7112064096940642,0.2225908490345739,0.0655764349325909,0.0060360515426490,0.6998836169802533,8.0000000000000000,0.0000000000000000,0.0874854521225317
0.7940415887881835,0.2610185037561953,0.8113981837793000,0.2283291886265308,0.0649459867710349,0.0063096102388662,0.7998669905937168,8.0000000000000000,0.0000000000000000,0.0999833738242146
0.8938182292873134,0.2674447831648706,0.9115807942820254,0.2339714903508244,0.0643147226950502,0.0065826931990822,0.8998503644932355,8.0000000000000000,0.0000000000000000,0.1124812955616544
0.9935949091189302,0.2738704452911085,1.0117633611663150,0.2396133155093929,0.0636296670230323,0.0068562695790144,0.9998337379709370,8.0000000000000000,0.0000000000000000,0.1249792172463671
1.0933802606830105,0.2801600136041039,1.1119363113842238,0.2451500710225505,0.0629436967681933,0.0071293710208114,1.0998171118704556,8.0000000000000000,0.0000000000000000,0.1374771389838070
1.1931656620697748,0.2864487820462044,1.2121092065653405,0.2506862050332924,0.0622040298903512,0.0074029659634789,1.1998004851804016,8.0000000000000000,0.0000000000000000,0.1499750606475502
1.2929602088146221,0.2925907276924510,1.3122719992965433,0.2561082572304363,0.0614633497447741,0.0076760868698098,1.2997838590799204,8.0000000000000000,0.0000000000000000,0.1624729823849901
1.3927548164414263,0.2987316711443410,1.4124347244439814,0.2615295264643610,0.0606690677692554,0.0079497013652203,1.3997672321869881,8.0000000000000000,0.0000000000000000,0.1749709040233735
1.4925589941380646,0.3047150790887158,1.5125868260606179,0.2668277212594004,0.0598736738230972,0.0082228430087174,1.4997506060865069,8.0000000000000000,0.0000000000000000,0.1874688257608134
1.5923632441881930,0.3106972627688208,1.6127388462996681,0.2721249551129405,0.0590247726036390,0.0084964783368734,1.5997339789524543,8.0000000000000000,0.0000000000000000,0.1999667473690568
1.6921774366801114,0.3165112143954870,1.7128796840524347,0.2772901413639726,0.0581746606911093,0.0087696421667945,1.6997173528519731,8.0000000000000000,0.0000000000000000,0.2124646691064966
1.7919917132395313,0.3223236999297396,1.8130204252590836,0.2824541721839008,0.0572711357917250,0.0090432997858379,1.7997007254354496,8.0000000000000000,0.0000000000000000,0.2249625906794312
1.8918162488577479,0.3279572729467795,1.9131493845965926,0.2874772016008156,0.0563663014554650,0.0093164875150909,1.8996840993349680,8.0000000000000000,0.0000000000000000,0.2374605124168710
1.9916408803171939,0.3335891182730031,2.0132782307072952,0.2924988645913105,0.0554081480977286,0.0095901691489205,1.9996674715915224,8.0000000000000000,0.0000000000000000,0.2499584339489403
2.0914760282931795,0.3390313866368315,2.1133946526076786,0.2973705916282268,0.0544485865356690,0.0098633828498625,2.0996508454910408,8.0000000000000000,0.0000000000000000,0.2624563556863801
2.1913112837480875,0.3444716459289736,2.2135109429414199,0.3022407247426753,0.0534357995268435,0.0101370905824143,2.1996342173731316,8.0000000000000000,0.0000000000000000,0.2749542771716414
2.2911572506245781,0.3497116797866655,2.3136141212551098,0.3069520064727828,0.0524215055202102,0.0104103325981169,2.2996175912726504,8.0000000000000000,0.0000000000000000,0.2874521989090813
2.3910033362728904,0.3549494033970870,2.4137171478466977,0.3116614502879169,0.0513540791991192,0.0106840687855723,2.3996009627296546,8.0000000000000000,0.0000000000000000,0.2999501203412068
2.4908602623121854,0.3599762690521250,2.5138063266512836,0.3162031462613269,0.0502850470579941,0.0109573417696760,2.4995843366291735,8.0000000000000000,0.0000000000000000,0.3124480420786467
2.5907173178496321,0.3650005034774239,2.6138953315967814,0.3207427438343724,0.0491629752329241,0.0112311090809112,2.5995677076073971,8.0000000000000000,0.0000000000000000,0.3249459634509246
2.6905852734392828,0.3698032633792415,2.7139697025640483,0.3251057159254789,0.0480391987337174,0.0115044160499526,2.6995510815069159,8.0000000000000000,0.0000000000000000,0.3374438851883645
2.7904533684520274,0.3746030512499718,2.8140438753784833,0.3294663126405079,0.0468624746098569,0.0117782175186880,2.7995344519495982,8.0000000000000000,0.0000000000000000,0.3499418064936998
2.8903323505078067,0.3791707640071697,2.9141025751579939,0.3336414248647359,0.0456839469223511,0.0120515618851607,2.8995178258491170,8.0000000000000000,0.0000000000000000,0.3624397282311396
