# x_m                ,y_m                  ,w_tr_right_m         ,w_tr_left_m          ,psi                 ,kappa               ,s                    ,velocity           ,acceleration        ,time
0.0051392429348317   ,-0.1248027247811642  ,-0.0122257971958739  ,-0.0965281064207739  ,0.2138893685039247  ,0.0000733785599599  ,  0.0000000000000000 ,8.0000000000000000 ,0.0000000000000000  , 0.0000000000000000
0.1028536228794348   ,-0.1035779986763237  ,0.0857177461795515   ,-0.0755910920935250  ,0.2138820311656158  ,0.0167460849565054  ,  0.0999929449820524 ,8.0000000000000000 ,0.0000000000000000  , 0.0124991181227565
0.2005683094983322   ,-0.0823547075391866  ,0.1836616454182197   ,-0.0546555981948611  ,0.2105403878824164  ,0.0334562084965395  ,  0.1999858850714458 ,8.0000000000000000 ,0.0000000000000000  , 0.0249982356339307
0.2984223570477070   ,-0.0617835037730370  ,0.2817672583497123   ,-0.0344110273576511  ,0.2071912616983005  ,0.0336221624824432  ,  0.2999788300534981 ,8.0000000000000000 ,0.0000000000000000  , 0.0374973537566873
0.3962770045554571   ,-0.0412152025373310  ,0.3798735668176030   ,-0.0141695344500870  ,0.2038164301306795  ,0.0337881651520891  ,  0.3999717650768725 ,8.0000000000000000 ,0.0000000000000000  , 0.0499964706346091
0.4942676707330134   ,-0.0213049441697838  ,0.4781375627844690   ,0.0053741502203193   ,0.2004341057565913  ,0.0338509649194516  ,  0.4999647100589248 ,8.0000000000000000 ,0.0000000000000000  , 0.0624955887573656
0.5922592106341644   ,-0.0013990618500794  ,0.5764026456886310   ,0.0249130819861879   ,0.1970467152934374  ,0.0339141290726404  ,  0.5999576400246219 ,8.0000000000000000 ,0.0000000000000000  , 0.0749947050030777
0.6903825146463491   ,0.0178468794341527   ,0.6748316469388542   ,0.0437352398833059   ,0.1936517589809084  ,0.0339871676908653  ,  0.6999505850066742 ,8.0000000000000000 ,0.0000000000000000  , 0.0874938231258343
0.7885069488433459   ,0.0370869529765251   ,0.7732621265983387   ,0.0625508871536777   ,0.1902497620002741  ,0.0340666565358425  ,  0.7999435098383674 ,8.0000000000000000 ,0.0000000000000000  , 0.0999929387297959
0.8867589298329717   ,0.0556648236240987   ,0.8718594518546372   ,0.0806317788772931   ,0.1868389090419418  ,0.0346978530065357  ,  0.8999364548204197 ,8.0000000000000000 ,0.0000000000000000  , 0.1124920568525525
0.9850123232516739   ,0.0742350773057411   ,0.9704581504995634   ,0.0987050453381164   ,0.1833106819248838  ,0.0353223936030307  ,  0.9999293727700966 ,8.0000000000000000 ,0.0000000000000000  , 0.1249911715962621
1.0833929508831626   ,0.0921191806664946   ,1.0691805665217367   ,0.1160914140815467   ,0.1797749296764255  ,0.0352380537276420  ,  1.0999223177521491 ,8.0000000000000000 ,0.0000000000000000  , 0.1374902897190186
1.1817752012835099   ,0.1099941755208808   ,1.1679048883978727   ,0.1334681268275301   ,0.1762635695192474  ,0.0351559954727593  ,  1.1999152306754206 ,8.0000000000000000 ,0.0000000000000000  , 0.1499894038344276
1.2802789969317885   ,0.1271869440316783   ,1.2667719585719128   ,0.1501216061951433   ,0.1727442277612901  ,0.0352442924027200  ,  1.2999081756574726 ,8.0000000000000000 ,0.0000000000000000  , 0.1624885219571841
1.3787846201223000   ,0.1443690192106151   ,1.3656412907987892   ,0.1667635393238271   ,0.1692152096654875  ,0.0353359531392926  ,  1.3999010829439680 ,8.0000000000000000 ,0.0000000000000000  , 0.1749876353679960
1.4774073084073198   ,0.1608661220356425   ,1.4646555211431012   ,0.1826658662604169   ,0.1656775370570072  ,0.0355936485923554  ,  1.4998940279260202 ,8.0000000000000000 ,0.0000000000000000  , 0.1874867534907525
1.5760320276437074   ,0.1773508104573024   ,1.5636721233961410   ,0.1985550316718956   ,0.1620969837496937  ,0.0358588852323615  ,  1.5998869286580997 ,8.0000000000000000 ,0.0000000000000000  , 0.1999858660822625
1.6747703236598408   ,0.1931412488937172   ,1.6628213697683041   ,0.2137081658506613   ,0.1585062675674473  ,0.0364408320880383  ,  1.6998798736401521 ,8.0000000000000000 ,0.0000000000000000  , 0.2124849842050190
1.7735108738112326   ,0.2089172500417049   ,1.7619725151605392   ,0.2288472923452908   ,0.1548093334431704  ,0.0370180989738367  ,  1.7998727656696401 ,8.0000000000000000 ,0.0000000000000000  , 0.2249840957087050
1.8723632221916167   ,0.2239772057477152   ,1.8612178461523547   ,0.2432916804595845   ,0.1511031720595886  ,0.0372705515479086  ,  1.8998657106516927 ,8.0000000000000000 ,0.0000000000000000  , 0.2374832138314616
1.9712179883151659   ,0.2390208820820207   ,1.9604650732220974   ,0.2577205301546541   ,0.1473557512705770  ,0.0375212905480812  ,  1.9998585953135173 ,8.0000000000000000 ,0.0000000000000000  , 0.2499823244141897
2.0701804312024512   ,0.2533395392803932   ,2.0597967441392750   ,0.2714573598207094   ,0.1435994456400216  ,0.0376569122818090  ,  2.0998515402955693 ,8.0000000000000000 ,0.0000000000000000  , 0.2624814425369462
2.1691454171762925   ,0.2676401394417985   ,2.1591304754292251   ,0.2851767878173819   ,0.1398249026838929  ,0.0377963279963558  ,  2.1998444181108368 ,8.0000000000000000 ,0.0000000000000000  , 0.2749805522638546
2.2682131319188339   ,0.2812113200048230   ,2.2585474361151503   ,0.2981932699921278   ,0.1360407158869530  ,0.0380533635321640  ,  2.2998373630928892 ,8.0000000000000000 ,0.0000000000000000  , 0.2874796703866112
