# x_m                ,y_m                  ,w_tr_right_m       ,w_tr_left_m        ,psi                 ,kappa               ,s
-0.0000000000000000  ,0.1099527525079157   ,1.0099527525079144 ,0.9900472474920857 ,-1.5695337930757927 ,0.0000000000061378  ,  0.0000000000000000
0.0999914735605367   ,0.1100789951819854   ,1.0100789951819840 ,0.9899210048180160 ,-1.5695337930751789 ,0.0000000000095931  ,  0.0999915532533636
0.1999829471210732   ,0.1102052378561778   ,1.0102052378561766 ,0.9897947621438237 ,-1.5695337930738742 ,0.0000000000160030  ,  0.1999831065067273
0.2999744206816095   ,0.1103314805305084   ,1.0103314805305070 ,0.9896685194694930 ,-1.5695337930719786 ,0.0000000000205009  ,  0.2999746597600910
0.3999658942421456   ,0.1104577232050798   ,1.0104577232050784 ,0.9895422767949213 ,-1.5695337930697744 ,0.0000000000139223  ,  0.3999662130134546
0.4999573678026814   ,0.1105839658798512   ,1.0105839658798497 ,0.9894160341201502 ,-1.5695337930691944 ,0.0000000000106379  ,  0.4999577662668183
0.5999488413632172   ,0.1107102085545387   ,1.0107102085545379 ,0.9892897914454621 ,-1.5695337930676470 ,0.0000000000257272  ,  0.5999493195201819
0.6999403149237527   ,0.1108364512296195   ,1.0108364512296186 ,0.9891635487703815 ,-1.5695337930640494 ,0.0000000000320882  ,  0.6999408727735457
0.7999317884842877   ,0.1109626939050265   ,1.0109626939050254 ,0.9890373060949745 ,-1.5695337930612299 ,0.0000000000194505  ,  0.7999324260269093
0.8999232620448223   ,0.1110889365806711   ,1.0110889365806697 ,0.9889110634193304 ,-1.5695337930601596 ,0.0000000000090358  ,  0.8999239792802729
0.9999147356053570   ,0.1112151792562921   ,1.0112151792562913 ,0.9887848207437089 ,-1.5695337930594229 ,0.0000000000167691  ,  0.9999155325336366
1.0999062091658915   ,0.1113414219320841   ,1.0113414219320835 ,0.9886585780679165 ,-1.5695337930568061 ,0.0000000000284674  ,  1.0999070857870004
1.1998976827264254   ,0.1114676646082284   ,1.0114676646082275 ,0.9885323353917724 ,-1.5695337930537299 ,0.0000000000229147  ,  1.1998986390403639
1.2998891562869592   ,0.1115939072846356   ,1.0115939072846343 ,0.9884060927153656 ,-1.5695337930522235 ,0.0000000000200501  ,  1.2998901922937276
1.3998806298474931   ,0.1117201499610811   ,1.0117201499610808 ,0.9882798500389190 ,-1.5695337930497202 ,0.0000000000133649  ,  1.3998817455470913
1.4998721034080260   ,0.1118463926379890   ,1.0118463926379861 ,0.9881536073620139 ,-1.5695337930495508 ,0.0000000000035153  ,  1.4998732988004548
1.5998635769685596   ,0.1119726353144684   ,1.0119726353144689 ,0.9880273646855311 ,-1.5695337930490172 ,0.0000000000171833  ,  1.5998648520538186
1.6998550505290926   ,0.1120988779914829   ,1.0120988779914815 ,0.9879011220085184 ,-1.5695337930461144 ,0.0000000000243526  ,  1.6998564053071823
1.7998465240896253   ,0.1122251206685428   ,1.0122251206685429 ,0.9877748793314571 ,-1.5695337930441471 ,0.0000000000254884  ,  1.7998479585605458
1.8998379976501578   ,0.1123513633459508   ,1.0123513633459504 ,0.9876486366540497 ,-1.5695337930410171 ,0.0000000000219743  ,  1.8998395118139095
1.9998294712106901   ,0.1124776060236366   ,1.0124776060236351 ,0.9875223939763649 ,-1.5695337930397526 ,0.0000000000107512  ,  1.9998310650672733
2.0998209447712224   ,0.1126038487012975   ,1.0126038487012972 ,0.9873961512987028 ,-1.5695337930388671 ,0.0000000000183746  ,  2.0998226183206370
2.1998124183317542   ,0.1127300913791604   ,1.0127300913791606 ,0.9872699086208395 ,-1.5695337930360780 ,0.0000000000214258  ,  2.1998141715740007
2.2998038918922852   ,0.1128563340573791   ,1.0128563340573775 ,0.9871436659426226 ,-1.5695337930345823 ,0.0000000000157754  ,  2.2998057248273640
2.3997953654528166   ,0.1129825767355411   ,1.0129825767355416 ,0.9870174232644584 ,-1.5695337930329232 ,0.0000000000151247  ,  2.3997972780807277
2.4997868390133475   ,0.1131088194140915   ,1.0131088194140896 ,0.9868911805859104 ,-1.5695337930315576 ,0.0000000000178561  ,  2.4997888313340915
2.5997783125738789   ,0.1132350620925267   ,1.0132350620925283 ,0.9867649379074717 ,-1.5695337930293523 ,0.0000000000218188  ,  2.5997803845874552
2.6997697861344094   ,0.1133613047715181   ,1.0133613047715158 ,0.9866386952284844 ,-1.5695337930271942 ,0.0000000000105236  ,  2.6997719378408189
2.7997612596949399   ,0.1134875474503848   ,1.0134875474503846 ,0.9865124525496155 ,-1.5695337930272477 ,0.0000000000121646  ,  2.7997634910941827
2.8997527332554700   ,0.1136137901293656   ,1.0136137901293665 ,0.9863862098706336 ,-1.5695337930247615 ,0.0000000000249211  ,  2.8997550443475459
2.9997442068160001   ,0.1137400328087295   ,1.0137400328087287 ,0.9862599671912713 ,-1.5695337930222639 ,0.0000000000212293  ,  2.9997465976009097
3.0997356803765301   ,0.1138662754882097   ,1.0138662754882097 ,0.9861337245117902 ,-1.5695337930205160 ,0.0000000000151181  ,  3.0997381508542734
3.1997271539370598   ,0.1139925181679231   ,1.0139925181679219 ,0.9860074818320781 ,-1.5695337930192406 ,0.0000000000106357  ,  3.1997297041076371
3.2997186274975894   ,0.1141187608476585   ,1.0141187608476581 ,0.9858812391523418 ,-1.5695337930183890 ,0.0000000000113108  ,  3.2997212573610009
3.3997101010581185   ,0.1142450035275422   ,1.0142450035275417 ,0.9857549964724581 ,-1.5695337930169786 ,0.0000000000163672  ,  3.3997128106143641
3.4997015746186477   ,0.1143712462075596   ,1.0143712462075600 ,0.9856287537924401 ,-1.5695337930151159 ,0.0000000000170189  ,  3.4997043638677279
3.5996930481791760   ,0.1144974888878159   ,1.0144974888878147 ,0.9855025111121851 ,-1.5695337930135751 ,0.0000000000123068  ,  3.5996959171210912
3.6996845217397047   ,0.1146237315681413   ,1.0146237315681408 ,0.9853762684318591 ,-1.5695337930126547 ,0.0000000000103004  ,  3.6996874703744549
3.7996759953002335   ,0.1147499742485816   ,1.0147499742485813 ,0.9852500257514188 ,-1.5695337930115152 ,0.0000000000145518  ,  3.7996790236278186
3.8996674688607622   ,0.1148762169291350   ,1.0148762169291357 ,0.9851237830708643 ,-1.5695337930097446 ,0.0000000000181981  ,  3.8996705768811823
3.9996589424212905   ,0.1150024596099294   ,1.0150024596099290 ,0.9849975403900711 ,-1.5695337930078759 ,0.0000000000120203  ,  3.9996621301345461
4.0996504159818175   ,0.1151287022908565   ,1.0151287022908548 ,0.9848712977091452 ,-1.5695337930073407 ,0.0000000000052696  ,  4.0996536833879089
4.1996418895423462   ,0.1152549449717579   ,1.0152549449717581 ,0.9847450550282419 ,-1.5695337930068221 ,0.0000000000148238  ,  4.1996452366412731
4.2996333631028731   ,0.1153811876527887   ,1.0153811876527903 ,0.9846188123472098 ,-1.5695337930043762 ,0.0000000000170012  ,  4.2996367898946355
4.3996248366634019   ,0.1155074303341793   ,1.0155074303341765 ,0.9844925696658235 ,-1.5695337930034221 ,0.0000000000079010  ,  4.3996283431480006
4.4996163102239288   ,0.1156336730154009   ,1.0156336730154023 ,0.9843663269845976 ,-1.5695337930027962 ,0.0000000000092412  ,  4.4996198964013638
4.5996077837844558   ,0.1157599156969166   ,1.0157599156969148 ,0.9842400843030854 ,-1.5695337930015740 ,0.0000000000096609  ,  4.5996114496547271
4.6995992573449827   ,0.1158861583783827   ,1.0158861583783831 ,0.9841138416216170 ,-1.5695337930008642 ,0.0000000000113230  ,  4.6996030029080904
4.7995907309055097   ,0.1160124010600403   ,1.0160124010600415 ,0.9839875989399585 ,-1.5695337929993096 ,0.0000000000093999  ,  4.7995945561614537
4.8995822044660367   ,0.1161386437418173   ,1.0161386437418090 ,0.9838613562581912 ,-1.5695337929989843 ,0.0000000000082763  ,  4.8995861094148170
4.9995736780265636   ,0.1162648864235400   ,1.0162648864235664 ,0.9837351135764334 ,-1.5695337929976545 ,0.0000000000010437  ,  4.9995776626681803
5.0995651515870914   ,0.1163911291055829   ,1.0163911291054839 ,0.9836088708945161 ,-1.5695337929987756 ,0.0000000000367892  ,  5.0995692159215453
5.1995566251476157   ,0.1165173717870814   ,1.0165173717874452 ,0.9834826282125548 ,-1.5695337929902973 ,-0.0000000000990314 ,  5.1995607691749059
5.2995480987081516   ,0.1166436144708198   ,1.0166436144694648 ,0.9833563855305352 ,-1.5695337930185802 ,0.0000000004031849  ,  5.2995523224282808
5.3995395722686395   ,0.1167698571466622   ,1.0167698571516925 ,0.9832301428483075 ,-1.5695337929096671 ,-0.0000000014538633 ,  5.3995438756815979
5.4995310458293156   ,0.1168960998521815   ,1.0168960998335199 ,0.9831039001664800 ,-1.5695337933093283 ,0.0000000054012039  ,  5.4995354289351406
5.5995225193892688   ,0.1170223424480977   ,1.0170223425172129 ,0.9829776574827872 ,-1.5695337918295176 ,-0.0000000199147789 ,  5.5995269821878217
